sssr,clogp,mr,mw,tpsa,chi0n,chi1n,chi2n,chi3n,chi4n,chi0v,chi1v,chi2v,chi3v,chi4v,fracsp3,hall_kier_alpha,kappa1,kappa2,kappa3,labuteasa,number_aliphatic_rings,number_aromatic_rings,number_amide_bonds,number_atom_stereocenters,number_bridgehead_atoms,number_HBA,number_HBD,number_hetero_atoms,number_hetero_cycles,number_rings,number_rotatable_bonds,number_spiro,number_saturated_rings,number_heavy_atoms,number_nh_oh,number_n_o,number_valence_electrons,max_partial_charge,min_partial_charge,fr_C_O,fr_C_O_noCOO,fr_Al_OH,fr_Ar_OH,fr_methoxy,fr_oxime,fr_ester,fr_Al_COO,fr_Ar_COO,fr_COO,fr_COO2,fr_ketone,fr_ether,fr_phenol,fr_aldehyde,fr_quatN,fr_NH2,fr_NH1,fr_NH0,fr_Ar_N,fr_Ar_NH,fr_aniline,fr_Imine,fr_nitrile,fr_hdrzine,fr_hdrzone,fr_nitroso,fr_N_O,fr_nitro,fr_azo,fr_diazo,fr_azide,fr_amide,fr_priamide,fr_amidine,fr_guanido,fr_Nhpyrrole,fr_imide,fr_isocyan,fr_isothiocyan,fr_thiocyan,fr_halogen,fr_alkyl_halide,fr_sulfide,fr_SH,fr_C_S,fr_sulfone,fr_sulfonamd,fr_prisulfonamd,fr_barbitur,fr_urea,fr_term_acetylene,fr_imidazole,fr_furan,fr_thiophene,fr_thiazole,fr_oxazole,fr_pyridine,fr_piperdine,fr_piperzine,fr_morpholine,fr_lactam,fr_lactone,fr_tetrazole,fr_epoxide,fr_unbrch_alkane,fr_bicyclic,fr_benzene,fr_phos_acid,fr_phos_ester,fr_nitro_arom,fr_nitro_arom_nonortho,fr_dihydropyridine,fr_phenol_noOrthoHbond,fr_Al_OH_noTert,fr_benzodiazepine,fr_para_hydroxylation,fr_allylic_oxid,fr_aryl_methyl,fr_Ndealkylation1,fr_Ndealkylation2,fr_alkyl_carbamate,fr_ketone_Topliss,fr_ArN,fr_HOCCN
2,3.589680000000002,77.64240000000004,282.100442308,76.16,11.470025023477392,6.387722062716099,4.522398776940718,3.286897391587509,2.22773208641386,11.470025023477392,6.387722062716099,4.522398776940718,3.286897391587509,2.22773208641386,0.1875,-2.71,14.693972974229522,6.638286463373893,3.2456870848118258,122.10736641662281,0,2,0,2,0,4,0,5,0,2,5,0,0,21,0,5,106,0.2689433779656576,-0.37502845827823544,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.437900000000001,51.400000000000034,164.120115132,9.23,7.83896971078201,4.43250419247769,2.912849251347745,2.0260810098240225,1.1615455911124084,7.83896971078201,4.43250419247769,2.912849251347745,2.0260810098240225,1.1615455911124084,0.45454545454545453,-0.8200000000000001,9.269445438282649,4.93858257671876,2.6656660782077517,74.3696589209869,0,1,0,0,0,1,0,1,0,1,4,0,0,12,0,1,66,0.05021719871161199,-0.38434541940247513,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1.59206,57.174000000000035,216.089877624,66.03999999999999,9.011888680248868,4.735724282864493,3.249950264746238,2.1680619160269496,1.3027462589847516,9.011888680248868,4.735724282864493,3.249950264746238,2.1680619160269496,1.3027462589847516,0.3333333333333333,-1.8799999999999994,12.190821529745044,5.869791675803694,2.5760695692350857,94.63330562782782,0,1,0,0,0,4,0,4,0,1,5,0,0,16,0,4,82,0.19128608191788687,-0.35866389083329714,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.4106000000000005,52.68500000000004,180.115029752,18.46,8.194811758438577,4.459230991019563,3.0890482495047364,1.9376436788695472,1.186019367944054,8.194811758438577,4.459230991019563,3.0890482495047364,1.9376436788695472,1.186019367944054,0.45454545454545453,-0.8600000000000001,10.222372322899506,5.728781812107257,3.5724858848151784,79.48320415049378,0,1,0,1,0,2,0,2,0,1,5,0,0,13,0,2,72,0.14585509043655667,-0.3586659856519677,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3.228760000000001,75.85200000000003,262.110613068,56.809999999999995,11.153528442549666,6.272573691045988,4.40756863557831,3.2415126023612726,2.2307244191710445,11.153528442549666,6.272573691045988,4.40756863557831,3.2415126023612726,2.2307244191710445,0.17647058823529413,-2.6199999999999997,13.803415241764657,6.5186725492795565,2.8543119967575645,118.21191248998836,0,2,0,2,0,3,0,3,0,2,4,0,0,20,0,3,98,0.15392550872699354,-0.36551451466633683,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.79306,67.15650000000004,258.100442308,83.11,11.005923408339635,5.556378201522608,4.127927094013458,3.0152660406048355,1.7624447515641053,11.005923408339635,5.556378201522608,4.127927094013458,3.0152660406048355,1.7624447515641053,0.35714285714285715,-2.3699999999999997,14.690132291040287,5.991287868463039,2.7271971986168335,111.5247119566648,0,1,0,2,0,5,0,5,0,1,4,0,0,19,0,5,98,0.3373417817621739,-0.46541752128247904,1,1,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3.1237800000000018,83.63500000000005,297.136493468,51.480000000000004,12.945461158787808,6.894606277328223,4.817674870825393,3.7325500695785983,2.6253696566659754,12.945461158787808,6.894606277328223,4.817674870825393,3.7325500695785983,2.6253696566659754,0.2777777777777778,-2.349999999999999,16.028028832906333,7.0781376302428365,2.6898936791600994,130.41136538192998,0,2,0,1,0,4,0,4,0,2,6,0,0,22,0,4,114,0.18318954067992288,-0.4967682000842923,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.3688600000000006,66.53600000000004,244.121177752,66.04,10.589238949438494,5.749900529492476,3.8247982965799876,2.6816101120130913,1.6270749135413347,10.589238949438494,5.749900529492476,3.8247982965799876,2.6816101120130913,1.6270749135413347,0.42857142857142855,-1.88,14.182034739454094,7.446723555288548,3.5625094217054527,107.36318985662103,0,1,0,2,0,4,0,4,0,1,6,0,0,18,0,4,94,0.16612859587301732,-0.3585938991032562,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,3.8803800000000024,85.92050000000003,359.015705408,59.32000000000001,11.90077590098666,6.590882084632982,4.502422098807733,3.083927118829393,1.9259386841062347,13.486772440101365,7.506557613424671,5.404910581094771,3.7995041164920287,2.565203854746522,0.17647058823529413,-2.3199999999999994,16.05749402332307,7.620951919542918,3.863889179352088,136.96194774371162,0,2,0,2,0,4,0,5,0,2,5,0,0,22,0,4,112,0.3373417789416365,-0.4774998936422232,1,1,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,2.7175800000000008,71.73740000000002,328.005868996,85.39,10.499242952999275,5.361923017095798,4.007377564904104,2.6961974860205715,1.4701522651296905,12.08523949211398,6.2775985458874874,4.83903829854875,3.8762057713313784,1.9447740539969027,0.4166666666666667,-1.4899999999999998,15.56711022272987,6.61125709936793,3.500943418042119,118.76124927450027,0,1,0,2,0,5,0,7,0,1,6,0,0,19,0,6,102,0.2689437408966432,-0.3586022663159841,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3.2032800000000012,63.90700000000003,267.025876168,33.019999999999996,9.12017770492118,4.695817578486082,3.9625909209003924,2.532354959314242,1.3999851310291607,10.706174244035882,5.611493107277772,4.794251654545039,4.050772339552656,1.6643178875482778,0.4166666666666667,-0.8500000000000001,12.220671378091874,4.781104187575813,2.584636712528013,98.99472832249357,0,1,0,1,0,2,0,3,0,1,3,0,0,15,0,2,80,0.12070335646676499,-0.36931117761971877,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3.3452800000000016,72.66300000000004,253.11027872,42.25,10.691913406703197,6.039434561805683,4.052450440046543,2.7976897376583025,1.8383258675367937,10.691913406703197,6.039434561805683,4.052450440046543,2.7976897376583025,1.8383258675367937,0.1875,-2.3099999999999996,13.129450737706515,6.576541173006323,3.335872511517635,112.56793592362992,0,2,0,2,0,3,0,3,0,2,5,0,0,19,0,3,96,0.2192768355503531,-0.4631501871450574,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,7.712980000000006,140.17599999999982,451.19361442,33.019999999999996,19.289218615704474,11.70488508770481,8.450844267524499,6.42034719147991,4.833274976317026,19.289218615704474,11.70488508770481,8.450844267524499,6.42034719147991,4.833274976317026,0.06060606060606061,-4.609999999999998,22.195530036601017,10.11624006546657,4.326222848473769,206.26073119791843,0,5,0,1,0,2,0,2,0,5,7,0,0,35,0,2,168,0.1414480045671872,-0.4840849811433458,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,5.114400000000004,97.57340000000005,333.13649346799997,52.370000000000005,13.909562773925565,8.07479886748908,5.803982934590097,4.306501317709115,3.1131172860679115,13.909562773925565,8.07479886748908,5.803982934590097,4.306501317709115,3.1131172860679115,0.14285714285714285,-2.9799999999999995,16.86307345876771,7.726925413850826,3.751826577496234,146.40693882682152,0,3,0,2,0,3,0,4,0,3,6,0,0,25,0,4,126,0.26894258881818045,-0.3757717589385163,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4.667400000000004,91.08400000000005,288.15141526,9.23,12.775609109494802,7.532527623220827,5.436418999135447,4.160608962769668,3.1345182991974077,12.775609109494802,7.532527623220827,5.436418999135447,4.160608962769668,3.1345182991974077,0.14285714285714285,-2.379999999999999,14.552813948095137,6.589028354201611,2.557976913281958,131.75396310432177,0,3,0,0,0,1,0,1,0,3,5,0,0,22,0,1,110,0.06844343816179875,-0.38305724549319914,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.87338,68.55250000000004,263.115758024,68.55000000000001,11.46695810330354,5.6880468200371945,4.1864173871029235,3.0374889060291497,1.8913534853084906,11.46695810330354,5.6880468200371945,4.1864173871029235,3.0374889060291497,1.8913534853084906,0.42857142857142855,-1.9,15.158479532163744,6.32041631514609,2.9215149551391466,112.24567750470294,0,1,0,1,0,5,0,5,0,1,5,0,0,19,0,5,102,0.33734178182317587,-0.46541752128240066,1,1,0,0,3,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4.160000000000004,80.40300000000005,320.041191884,18.46,10.829771065399013,6.171569517853875,4.223389038931067,2.9245610524160215,2.045081034702523,12.415767604513718,7.087245046645564,5.125877521218103,3.717559321973374,2.763444783192849,0.25,-1.1600000000000001,14.253359117566182,7.4342975541642256,3.8992506236952025,122.04290384780258,0,2,0,1,0,2,0,3,0,2,6,0,0,19,0,2,100,0.1474078561856645,-0.35860316438397705,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.412000000000001,57.35200000000004,194.130679816,18.46,8.95432478243242,5.009854461667316,3.2348245267774343,2.167478895420589,1.273911200577358,8.95432478243242,5.009854461667316,3.2348245267774343,2.167478895420589,1.273911200577358,0.5,-0.8600000000000001,11.216103500761037,6.572601749588605,3.898876382158598,85.84814626489037,0,1,0,0,0,2,0,2,0,1,6,0,0,14,0,2,78,0.1458409038685426,-0.35866625323631096,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2.11428,51.28300000000004,175.099714036,33.019999999999996,7.9493200130985,4.1847672159248885,3.242948285738196,2.0907006571817046,1.2748370343337638,7.9493200130985,4.1847672159248885,3.242948285738196,2.0907006571817046,1.2748370343337638,0.36363636363636365,-1.33,9.755689802913453,4.063304551557755,2.072974188497602,78.76223860245561,0,1,0,1,0,2,0,2,0,1,3,0,0,13,0,2,68,0.10262027609294362,-0.3826852998916007,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3.8275000000000032,77.15000000000005,256.14632988,18.46,11.451806592389786,6.530701896807509,4.577349394352699,3.235578815911408,2.3268267774219082,11.451806592389786,6.530701896807509,4.577349394352699,3.235578815911408,2.3268267774219082,0.29411764705882354,-1.6399999999999997,13.783863566244703,7.073267029461437,3.6600637063190766,114.54029835655783,0,2,0,1,0,2,0,2,0,2,6,0,0,19,0,2,100,0.14623536101013,-0.35864991398908636,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5.863860000000005,120.394,400.15756325999996,56.81,16.8496808652563,10.017808282931828,7.169260109875117,5.435279620019701,4.010579108267349,16.8496808652563,10.017808282931828,7.169260109875117,5.435279620019701,4.010579108267349,0.07142857142857142,-4.339999999999999,19.954054578547886,8.99092273160249,3.7781490914833404,181.96115878771977,0,4,0,1,0,3,0,3,0,4,6,0,0,31,0,3,148,0.20158915458100482,-0.47389965366343567,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,5.5792000000000055,110.46250000000002,424.067406632,35.53,15.262963382245207,8.655950421477815,6.384258381697017,4.715822835977987,3.0198919011807925,16.84895992135991,9.571625950269505,7.215919115341663,5.818409849394077,3.7643842061440886,0.17391304347826086,-2.589999999999999,19.179346459100877,8.400588478909123,4.060126271851167,167.6264622683069,0,3,0,2,0,3,0,4,0,3,6,0,0,27,0,3,138,0.33734177566696777,-0.4779661982176793,1,1,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,2.4563800000000002,62.011000000000045,219.125928784,42.25,9.987324815559285,5.172801087637474,4.328025121869708,2.459564493145462,1.4594364451619852,9.987324815559285,5.172801087637474,4.328025121869708,2.459564493145462,1.4594364451619852,0.46153846153846156,-1.37,12.698352699931647,5.642375144970544,3.3357513626283364,96.6056680607557,0,1,0,0,0,3,0,3,0,1,5,0,0,16,0,3,86,0.14586937349110943,-0.3586657158907814,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3.197680000000002,69.85000000000004,297.036440852,42.25,10.019989826947763,5.455836487383676,3.6262562931491997,2.4933521215982384,1.4743863095343854,11.605986366062467,6.371512016175365,4.528744775436236,3.2863503911555902,2.0057380842121413,0.46153846153846156,-0.8900000000000001,14.17207324643079,7.438653865697885,4.118854231346234,110.47321566639708,0,1,0,2,0,3,0,4,0,1,6,0,0,17,0,3,92,0.14744203253868426,-0.35860255144109343,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2.6810600000000013,69.79800000000003,308.01603975600005,66.03999999999999,10.182746372071549,5.2467746454256865,3.892547423541697,2.63207388838294,1.431769474572987,11.768742911186253,6.162450174217376,4.724208157186343,3.812082173693747,1.9063912634401992,0.38461538461538464,-1.4,14.660240963855422,6.510486334090377,3.082103725346969,114.8657953478658,0,1,0,2,0,4,0,5,0,1,5,0,0,18,0,4,94,0.14745707476032247,-0.35860226631598463,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4.957600000000004,93.05340000000002,319.120843404,52.370000000000005,13.039319285922486,7.721792800791324,5.457910314930219,3.761160824430038,2.526400348316797,13.039319285922486,7.721792800791324,5.457910314930219,3.761160824430038,2.526400348316797,0.1,-3.139999999999999,15.7441906572702,7.417725836455818,3.9838135550794127,140.04199671242495,0,3,0,1,0,3,0,4,0,3,6,0,0,24,0,4,120,0.26894185203187093,-0.4853963962824542,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,2.8754600000000012,74.40000000000003,322.03168982,66.04,10.889853153258095,5.807434817205508,3.971336402706615,2.8428921446210738,1.6427534706781748,12.4758496923728,6.723110345997197,4.802997136351261,3.7939815477339582,2.219750895930951,0.42857142857142855,-1.4,15.656818181818181,7.253260557311118,3.329496781963944,121.23073746226238,0,1,0,1,0,4,0,5,0,1,6,0,0,19,0,4,100,0.20392962417381452,-0.3586013142340398,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1.40456,62.56150000000003,244.084792244,83.11,10.135679920336557,5.135554197125552,3.630881478518931,2.541361724633225,1.5271684096476041,10.135679920336557,5.135554197125552,3.630881478518931,2.541361724633225,1.5271684096476041,0.3076923076923077,-2.369999999999999,13.693979526551505,5.809289222837154,2.4765052556738416,105.15976984226819,0,1,0,0,0,5,0,5,0,1,4,0,0,18,0,5,92,0.337341791013506,-0.46541752125807384,1,1,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.650780000000001,66.61300000000004,233.141578848,42.25,10.694431596745831,5.733461259417295,4.249374973035397,2.838004621335178,1.617581117185802,10.694431596745831,5.733461259417295,4.249374973035397,2.838004621335178,1.617581117185802,0.5,-1.37,13.693979526551503,6.386127452996016,3.5526613795863544,102.97061017515232,0,1,0,1,0,3,0,3,0,1,6,0,0,17,0,3,92,0.14591950581463897,-0.3586648162713986,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,4.931960000000004,96.70300000000002,324.12626313199996,56.809999999999995,13.540279788497797,7.979133148337015,5.5754078822257656,3.9522526148630837,2.6451344065279443,13.540279788497797,7.979133148337015,5.5754078822257656,3.9522526148630837,2.6451344065279443,0.09090909090909091,-3.5599999999999987,16.303143426248415,7.814628518151624,3.8587973751933213,146.90406458165575,0,3,0,2,0,3,0,3,0,3,5,0,0,25,0,3,120,0.2037102197336364,-0.47380938872450934,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,5.024080000000004,96.57300000000004,313.146664228,33.019999999999996,13.593066192997838,7.959650495818967,5.6617906404877605,4.219535559169666,2.979241851933479,13.593066192997838,7.959650495818967,5.6617906404877605,4.219535559169666,2.979241851933479,0.13636363636363635,-2.889999999999999,15.984994218945344,7.588106584809493,3.3724191129907197,142.51148490018707,0,3,0,2,0,2,0,2,0,3,5,0,0,24,0,2,118,0.15392550266405328,-0.3655145146911546,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.4929000000000006,63.95040000000004,239.115758024,61.599999999999994,10.30382139648701,5.287949459307584,4.442855263232115,2.5236880907830934,1.4978192357186888,10.30382139648701,5.287949459307584,4.442855263232115,2.5236880907830934,1.4978192357186888,0.5,-1.46,13.604350064350063,5.745268598336621,3.7967356723118577,100.50112198739018,0,1,0,0,0,4,0,5,0,1,6,0,0,17,0,5,94,0.26894254698373765,-0.3586657158907809,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3.499360000000002,76.64200000000004,262.110613068,56.809999999999995,11.153528442549666,6.272573691045987,4.38020648283838,3.1999316330480574,2.093856652279426,11.153528442549666,6.272573691045987,4.38020648283838,3.1999316330480574,2.093856652279426,0.17647058823529413,-2.6199999999999988,13.803415241764661,6.518672549279558,2.8543119967575667,118.21191248998838,0,2,0,2,0,3,0,3,0,2,4,0,0,20,0,3,98,0.1628886561730999,-0.36475749005235847,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
